epoch,cosine_similarity,loss,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,root_mean_squared_error,val_cosine_similarity,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_root_mean_squared_error
16,0.8330000042915344,0.11608090996742249,0.2701728641986847,49583644.0,0.11608090996742249,0.05821836367249489,0.3407064974308014,0.7295454740524292,0.20297497510910034,0.35596662759780884,98019760.0,0.20297497510910034,0.09943939000368118,0.4505274295806885
17,0.8330000042915344,0.10482700914144516,0.2524302303791046,46957880.0,0.10482700914144516,0.05288394168019295,0.3237699866294861,0.7295454740524292,0.20341648161411285,0.35654303431510925,99315608.0,0.20341648161411285,0.09961920976638794,0.4510171711444855
18,0.8330000042915344,0.1115163266658783,0.26388922333717346,48715060.0,0.1115163266658783,0.056270550936460495,0.3339405953884125,0.7295454740524292,0.20682267844676971,0.358145534992218,99074736.0,0.20682267844676971,0.10116179287433624,0.45477762818336487
19,0.8330000042915344,0.11035475134849548,0.2628365457057953,52152704.0,0.11035475134849548,0.05599462613463402,0.3321968615055084,0.7295454740524292,0.20776788890361786,0.35775572061538696,96792064.0,0.20776788890361786,0.10168469697237015,0.4558156430721283
20,0.8330000042915344,0.09788554906845093,0.24368835985660553,48976752.0,0.09788554906845093,0.05011627450585365,0.3128666579723358,0.7295454740524292,0.20767296850681305,0.35734638571739197,96880920.0,0.20767296850681305,0.10165873169898987,0.4557114839553833
21,0.8330000042915344,0.10963862389326096,0.2598092257976532,46211004.0,0.10963862389326096,0.0551394484937191,0.3311172425746918,0.7295454740524292,0.2090979814529419,0.3569318354129791,95646448.0,0.2090979814529419,0.1023390144109726,0.45727232098579407
22,0.8330000042915344,0.10936948657035828,0.2610166668891907,46531560.0,0.10936948657035828,0.05560597404837608,0.33071058988571167,0.7295454740524292,0.21046502888202667,0.35763028264045715,95543136.0,0.21046502888202667,0.1029738336801529,0.4587646722793579
23,0.8330000042915344,0.10589782148599625,0.253583163022995,44203348.0,0.10589782148599625,0.05300478637218475,0.32541945576667786,0.7295454740524292,0.21141284704208374,0.3583405911922455,95997872.0,0.21141284704208374,0.10335523635149002,0.4597965180873871
24,0.8330000042915344,0.1100618839263916,0.26327580213546753,47812356.0,0.1100618839263916,0.05580398067831993,0.33175575733184814,0.7295454740524292,0.2124119997024536,0.3589506447315216,96554320.0,0.2124119997024536,0.10372506082057953,0.460881769657135
25,0.8330000042915344,0.11204814910888672,0.25967904925346375,50266116.0,0.11204814910888672,0.05648183822631836,0.3347359299659729,0.7295454740524292,0.21370632946491241,0.35899674892425537,95587104.0,0.21370632946491241,0.10438323765993118,0.46228381991386414
26,0.8330000042915344,0.1051068976521492,0.25351375341415405,43056568.0,0.1051068976521492,0.0529789961874485,0.32420194149017334,0.7295454740524292,0.21508871018886566,0.35993966460227966,96083016.0,0.21508871018886566,0.10504009574651718,0.4637765884399414
27,0.8330000042915344,0.10122039169073105,0.25177744030952454,43079320.0,0.10122039169073105,0.051088228821754456,0.3181515336036682,0.7295454740524292,0.21459375321865082,0.35928282141685486,95374408.0,0.21459375321865082,0.10492341965436935,0.46324265003204346
28,0.8330000042915344,0.10903939604759216,0.2540760338306427,49413076.0,0.10903939604759216,0.055229343473911285,0.3302111327648163,0.7295454740524292,0.21517668664455414,0.3600659668445587,95996360.0,0.21517668664455414,0.105156309902668,0.46387141942977905
29,0.8330000042915344,0.10613301396369934,0.25171539187431335,47844772.0,0.10613301396369934,0.0535176657140255,0.32578063011169434,0.7295454740524292,0.21556638181209564,0.3598147928714752,94980560.0,0.21556638181209564,0.10541120171546936,0.4642912745475769
30,0.8330000042915344,0.10550525039434433,0.25160664319992065,46235192.0,0.10550525039434433,0.053489405661821365,0.3248157203197479,0.7295454740524292,0.21600566804409027,0.3604902923107147,95172616.0,0.21600566804409027,0.10568083822727203,0.4647640883922577
31,0.8330000042915344,0.10095691680908203,0.24096643924713135,43857240.0,0.10095691680908203,0.05113128200173378,0.3177371919155121,0.7295454740524292,0.2160976231098175,0.3608916103839874,95946240.0,0.2160976231098175,0.10571533441543579,0.46486300230026245
32,0.8330000042915344,0.1090545728802681,0.25740960240364075,46524516.0,0.1090545728802681,0.05500669777393341,0.3302341103553772,0.7295454740524292,0.21682070195674896,0.3607945144176483,95515376.0,0.21682070195674896,0.10602142661809921,0.4656400978565216
33,0.8330000042915344,0.1013781875371933,0.24645258486270905,42483176.0,0.1013781875371933,0.05129014700651169,0.31839942932128906,0.7295454740524292,0.21700268983840942,0.3611958920955658,95608776.0,0.21700268983840942,0.10613754391670227,0.46583548188209534
34,0.8330000042915344,0.0979209840297699,0.23927778005599976,43804480.0,0.0979209840297699,0.049634262919425964,0.31292328238487244,0.7295454740524292,0.2167622298002243,0.36050161719322205,94559104.0,0.2167622298002243,0.10602828115224838,0.46557730436325073
35,0.8330000042915344,0.10543845593929291,0.2516137659549713,41330880.0,0.10543845593929291,0.05257579684257507,0.324712872505188,0.7295454740524292,0.21696218848228455,0.36064425110816956,94138928.0,0.21696218848228455,0.10617250949144363,0.4657920002937317
36,0.8330000042915344,0.10041691362857819,0.2465284764766693,39126108.0,0.10041691362857819,0.050419118255376816,0.3168862760066986,0.7295454740524292,0.21739764511585236,0.3609583079814911,94176120.0,0.21739764511585236,0.10642353445291519,0.4662592113018036
37,0.8330000042915344,0.1014908030629158,0.24592287838459015,44220496.0,0.1014908030629158,0.05121976509690285,0.31857621669769287,0.7295454740524292,0.21771374344825745,0.36108022928237915,94172264.0,0.21771374344825745,0.10658784955739975,0.4665980637073517
38,0.8330000042915344,0.10443935543298721,0.25154098868370056,44069020.0,0.10443935543298721,0.0526551716029644,0.3231707811355591,0.7295454740524292,0.21806497871875763,0.3613995313644409,94222288.0,0.21806497871875763,0.10671545565128326,0.46697428822517395
39,0.8330000042915344,0.10756102204322815,0.25554823875427246,41092084.0,0.10756102204322815,0.05386083945631981,0.3279649615287781,0.7295454740524292,0.21858170628547668,0.3631649315357208,96308216.0,0.21858170628547668,0.10682951658964157,0.46752721071243286
40,0.8330000042915344,0.10493271052837372,0.24642902612686157,45814660.0,0.10493271052837372,0.052723873406648636,0.3239331841468811,0.7295454740524292,0.21855680644512177,0.36221569776535034,95104016.0,0.21855680644512177,0.10686047375202179,0.46750059723854065
41,0.8330000042915344,0.10363711416721344,0.24529188871383667,46116828.0,0.10363711416721344,0.05238214507699013,0.32192718982696533,0.7295454740524292,0.21818459033966064,0.36171674728393555,94059424.0,0.21818459033966064,0.10677411407232285,0.4671023488044739
42,0.8330000042915344,0.10067262500524521,0.2451453059911728,43636664.0,0.10067262500524521,0.05086421221494675,0.3172895014286041,0.7295454740524292,0.21831533312797546,0.3631388545036316,95938544.0,0.21831533312797546,0.10680123418569565,0.4672422707080841
43,0.8330000042915344,0.10440881550312042,0.2467479258775711,42063736.0,0.10440881550312042,0.052223529666662216,0.3231235444545746,0.7295454740524292,0.2173030823469162,0.3615148663520813,94142424.0,0.2173030823469162,0.10641774535179138,0.46615779399871826
44,0.8330000042915344,0.10319216549396515,0.25076067447662354,42613312.0,0.10319216549396515,0.05230601131916046,0.32123538851737976,0.7295454740524292,0.21662847697734833,0.36093688011169434,94108544.0,0.21662847697734833,0.10606516897678375,0.46543365716934204
45,0.8330000042915344,0.09979917854070663,0.24386315047740936,43587216.0,0.09979917854070663,0.0503775030374527,0.31591007113456726,0.7295454740524292,0.21713010966777802,0.36103248596191406,93468768.0,0.21713010966777802,0.1064000204205513,0.4659722149372101
46,0.8330000042915344,0.10208690166473389,0.24690471589565277,44310036.0,0.10208690166473389,0.05159720405936241,0.31951040029525757,0.7295454740524292,0.216054305434227,0.36059966683387756,93821552.0,0.216054305434227,0.10592345148324966,0.4648164212703705
47,0.8330000042915344,0.10296343266963959,0.2464524358510971,45234904.0,0.10296343266963959,0.05209595337510109,0.32087916135787964,0.7295454740524292,0.2175910770893097,0.36186835169792175,94546224.0,0.2175910770893097,0.10659514367580414,0.4664665758609772
48,0.8330000042915344,0.09908124804496765,0.2414541393518448,40072212.0,0.09908124804496765,0.04977738484740257,0.31477174162864685,0.7295454740524292,0.21799743175506592,0.3613155782222748,93606560.0,0.21799743175506592,0.1068488284945488,0.466901957988739
49,0.8330000042915344,0.0987834483385086,0.2434869259595871,43024808.0,0.0987834483385086,0.049923837184906006,0.3142983317375183,0.7295454740524292,0.2180776745080948,0.3623184561729431,94576080.0,0.2180776745080948,0.10686793178319931,0.46698787808418274
50,0.8330000042915344,0.10283191502094269,0.24947389960289001,41462836.0,0.10283191502094269,0.05160399153828621,0.3206741511821747,0.7295454740524292,0.2183111608028412,0.3617434501647949,93712176.0,0.2183111608028412,0.10693168640136719,0.46723780035972595
51,0.8330000042915344,0.1029028594493866,0.24631932377815247,40112804.0,0.1029028594493866,0.051584478467702866,0.3207847476005554,0.7295454740524292,0.21837835013866425,0.3621211349964142,94585328.0,0.21837835013866425,0.10688883066177368,0.4673096835613251
52,0.8330000042915344,0.10614614933729172,0.2505933940410614,44397896.0,0.10614614933729172,0.053561981767416,0.3258007764816284,0.7295454740524292,0.21721671521663666,0.3610396981239319,93874536.0,0.21721671521663666,0.10643614828586578,0.4660651385784149
53,0.8330000042915344,0.10308115929365158,0.245625302195549,45840152.0,0.10308115929365158,0.05210631713271141,0.32106253504753113,0.7295454740524292,0.21793077886104584,0.36167845129966736,94159720.0,0.21793077886104584,0.10674750804901123,0.4668305814266205
54,0.8330000042915344,0.09495221823453903,0.2396060675382614,38706288.0,0.09495221823453903,0.047496918588876724,0.30814316868782043,0.7295454740524292,0.21754854917526245,0.360984206199646,93063352.0,0.21754854917526245,0.1066092923283577,0.4664210081100464
55,0.8330000042915344,0.096971295773983,0.2388485223054886,41040492.0,0.096971295773983,0.048753488808870316,0.3114021420478821,0.7295454740524292,0.2186894714832306,0.3610507845878601,92504760.0,0.2186894714832306,0.10718612372875214,0.4676424562931061
56,0.8330000042915344,0.10051123797893524,0.2408265322446823,41666800.0,0.10051123797893524,0.0508829727768898,0.31703507900238037,0.7295454740524292,0.21860229969024658,0.3607967495918274,92312704.0,0.21860229969024658,0.10710631310939789,0.46754923462867737
57,0.8330000042915344,0.09738080203533173,0.24014690518379211,43006024.0,0.09738080203533173,0.04962555319070816,0.3120589852333069,0.7295454740524292,0.21872156858444214,0.3608640730381012,92033384.0,0.21872156858444214,0.10716515779495239,0.4676767885684967
58,0.8330000042915344,0.09581320732831955,0.23856934905052185,41728872.0,0.09581320732831955,0.0479038804769516,0.3095370829105377,0.7295454740524292,0.21894055604934692,0.3611460030078888,92366944.0,0.21894055604934692,0.10724761337041855,0.46791085600852966
59,0.8330000042915344,0.10308096557855606,0.24530726671218872,43444184.0,0.10308096557855606,0.051728300750255585,0.32106223702430725,0.7295454740524292,0.2186693400144577,0.36037275195121765,91228608.0,0.2186693400144577,0.10719131678342819,0.46762093901634216
60,0.8330000042915344,0.09467730671167374,0.2327832728624344,40954872.0,0.09467730671167374,0.047907836735248566,0.30769678950309753,0.7295454740524292,0.2190762311220169,0.3613384962081909,92132712.0,0.2190762311220169,0.10737507790327072,0.468055784702301
61,0.8330000042915344,0.10105616599321365,0.24300633370876312,40882032.0,0.10105616599321365,0.050428688526153564,0.3178933262825012,0.7295454740524292,0.2180657535791397,0.3606433570384979,92399368.0,0.2180657535791397,0.10691692680120468,0.4669751226902008
62,0.8330000042915344,0.10596311092376709,0.2535434067249298,44801416.0,0.10596311092376709,0.053105756640434265,0.32551974058151245,0.7295454740524292,0.21823403239250183,0.36035895347595215,91583760.0,0.21823403239250183,0.10708783566951752,0.46715524792671204
63,0.8330000042915344,0.1034146174788475,0.24501097202301025,40826564.0,0.1034146174788475,0.05167260393500328,0.3215814232826233,0.7295454740524292,0.2183266580104828,0.3608925938606262,92399464.0,0.2183266580104828,0.10712692141532898,0.4672543704509735
64,0.8330000042915344,0.09714321047067642,0.23832076787948608,39335112.0,0.09714321047067642,0.04912273958325386,0.31167805194854736,0.7295454740524292,0.21787409484386444,0.3605656325817108,92073112.0,0.21787409484386444,0.10695508867502213,0.46676984429359436
65,0.8330000042915344,0.09810154139995575,0.2405667006969452,41210184.0,0.09810154139995575,0.048967957496643066,0.3132116496562958,0.7295454740524292,0.21724984049797058,0.3618776500225067,94424584.0,0.21724984049797058,0.10656821727752686,0.46610066294670105
66,0.8330000042915344,0.1004205122590065,0.2438119500875473,44573716.0,0.1004205122590065,0.05074429139494896,0.31689196825027466,0.7295454740524292,0.21762017905712128,0.3610260784626007,92708792.0,0.21762017905712128,0.10681331157684326,0.4664977788925171
67,0.8330000042915344,0.09717138856649399,0.23755857348442078,45384000.0,0.09717138856649399,0.04882436245679855,0.3117232620716095,0.7295454740524292,0.21708418428897858,0.3604676127433777,92439032.0,0.21708418428897858,0.10656291991472244,0.4659229516983032
68,0.8330000042915344,0.10145267844200134,0.2461906224489212,44360088.0,0.10145267844200134,0.05110359936952591,0.3185163736343384,0.7295454740524292,0.2176906019449234,0.36077791452407837,92308488.0,0.2176906019449234,0.10690449923276901,0.4665732681751251
69,0.8330000042915344,0.09357728064060211,0.23406246304512024,39704536.0,0.09357728064060211,0.04689757525920868,0.3059040307998657,0.7295454740524292,0.21827879548072815,0.3614363670349121,92462544.0,0.21827879548072815,0.1072693020105362,0.46720317006111145
70,0.8330000042915344,0.09318713843822479,0.23424141108989716,42118968.0,0.09318713843822479,0.04696183651685715,0.3052656948566437,0.7295454740524292,0.2179020345211029,0.3609224557876587,92301416.0,0.2179020345211029,0.1071028783917427,0.4667997658252716
71,0.8330000042915344,0.09965600818395615,0.2414565533399582,42781912.0,0.09965600818395615,0.05040735751390457,0.31568339467048645,0.7295454740524292,0.21613405644893646,0.3602197766304016,91921336.0,0.21613405644893646,0.10625429451465607,0.46490219235420227
72,0.8330000042915344,0.09243926405906677,0.233562633395195,40798324.0,0.09243926405906677,0.04692327603697777,0.30403825640678406,0.7295454740524292,0.21590963006019592,0.3606470227241516,92739224.0,0.21590963006019592,0.10611113905906677,0.46466076374053955
73,0.8330000042915344,0.09763079881668091,0.23806114494800568,39811644.0,0.09763079881668091,0.04943634942173958,0.3124592900276184,0.7295454740524292,0.21613161265850067,0.3603985905647278,91866968.0,0.21613161265850067,0.10628704726696014,0.46489956974983215
74,0.8330000042915344,0.09602098912000656,0.23678165674209595,42670888.0,0.09602098912000656,0.04891600087285042,0.3098725378513336,0.7295454740524292,0.21592679619789124,0.36050865054130554,91978432.0,0.21592679619789124,0.10617221146821976,0.4646792411804199
75,0.8330000042915344,0.096185103058815,0.23818719387054443,43218660.0,0.096185103058815,0.04871274530887604,0.31013724207878113,0.7295454740524292,0.21592137217521667,0.3604055345058441,91979600.0,0.21592137217521667,0.10619144141674042,0.46467339992523193
76,0.8330000042915344,0.09684440493583679,0.23898950219154358,41051872.0,0.09684440493583679,0.04871682822704315,0.31119832396507263,0.7295454740524292,0.2158043533563614,0.36042314767837524,91561480.0,0.2158043533563614,0.10610738396644592,0.4645474851131439
77,0.8330000042915344,0.09133971482515335,0.23320016264915466,37804408.0,0.09133971482515335,0.04605836793780327,0.30222460627555847,0.7295454740524292,0.2156902700662613,0.36052870750427246,91743728.0,0.2156902700662613,0.1060224249958992,0.46442466974258423
78,0.8330000042915344,0.09234965592622757,0.23087459802627563,39585564.0,0.09234965592622757,0.0462937094271183,0.3038908541202545,0.7295454740524292,0.21414032578468323,0.3595891296863556,91818952.0,0.21414032578468323,0.10525164008140564,0.4627529978752136
79,0.8330000042915344,0.09604984521865845,0.24168545007705688,39594204.0,0.09604984521865845,0.048306871205568314,0.3099190890789032,0.7295454740524292,0.21450254321098328,0.3594503104686737,91602088.0,0.21450254321098328,0.10545070469379425,0.4631441831588745
80,0.8330000042915344,0.09486763924360275,0.2389216274023056,40666012.0,0.09486763924360275,0.04772646352648735,0.3080058991909027,0.7295454740524292,0.21342183649539948,0.3595578372478485,92110656.0,0.21342183649539948,0.10497097671031952,0.461976021528244
81,0.8330000042915344,0.09079577773809433,0.23071281611919403,40813212.0,0.09079577773809433,0.04642562195658684,0.30132338404655457,0.7295454740524292,0.21325524151325226,0.3599656820297241,92869568.0,0.21325524151325226,0.10489773005247116,0.4617956578731537
82,0.8330000042915344,0.09438683092594147,0.23570838570594788,42695392.0,0.09438683092594147,0.047827936708927155,0.3072243928909302,0.7295454740524292,0.2142055630683899,0.36072203516960144,92948592.0,0.2142055630683899,0.10540299862623215,0.4628234803676605
83,0.8330000042915344,0.09544872492551804,0.24161194264888763,43570284.0,0.09544872492551804,0.04821309447288513,0.30894777178764343,0.7295454740524292,0.21515651047229767,0.36081844568252563,91973040.0,0.21515651047229767,0.10588156431913376,0.46384966373443604
84,0.8330000042915344,0.10026299953460693,0.24499310553073883,45357320.0,0.10026299953460693,0.05066049098968506,0.3166433274745941,0.7295454740524292,0.21466997265815735,0.35982340574264526,90615472.0,0.21466997265815735,0.10575125366449356,0.4633249044418335
85,0.8330000042915344,0.0966574102640152,0.23973973095417023,40867448.0,0.0966574102640152,0.04900309816002846,0.31089773774147034,0.7295454740524292,0.21475750207901,0.3605853021144867,91461864.0,0.21475750207901,0.10574574768543243,0.4634193480014801
86,0.8330000042915344,0.09790441393852234,0.23943883180618286,43751208.0,0.09790441393852234,0.0493168979883194,0.31289681792259216,0.7295454740524292,0.21525634825229645,0.36017221212387085,90748320.0,0.21525634825229645,0.10605228692293167,0.463957279920578
87,0.8330000042915344,0.09266173839569092,0.23483574390411377,41632580.0,0.09266173839569092,0.04728364944458008,0.3044039011001587,0.7295454740524292,0.21364974975585938,0.35976943373680115,91720528.0,0.21364974975585938,0.10517935454845428,0.4622226059436798
88,0.8330000042915344,0.09236425161361694,0.23596204817295074,37147960.0,0.09236425161361694,0.046757087111473083,0.303914874792099,0.7295454740524292,0.21543756127357483,0.36126115918159485,91917976.0,0.21543756127357483,0.10603534430265427,0.4641525149345398
89,0.8330000042915344,0.0961579829454422,0.23929007351398468,43630832.0,0.0961579829454422,0.048560138791799545,0.310093492269516,0.7295454740524292,0.21451418101787567,0.3606145977973938,91441040.0,0.21451418101787567,0.1056109219789505,0.4631567597389221
90,0.8330000042915344,0.09792008996009827,0.24033331871032715,39988384.0,0.09792008996009827,0.048804495483636856,0.3129218518733978,0.7295454740524292,0.2145649790763855,0.361141175031662,91972888.0,0.2145649790763855,0.10561157763004303,0.4632115960121155
91,0.8330000042915344,0.09433291107416153,0.23307108879089355,40742284.0,0.09433291107416153,0.047207847237586975,0.3071366250514984,0.7295454740524292,0.21504950523376465,0.361378937959671,92843408.0,0.21504950523376465,0.10582908242940903,0.46373429894447327
92,0.8330000042915344,0.09517621248960495,0.2365369349718094,39987848.0,0.09517621248960495,0.04804105684161186,0.30850642919540405,0.7295454740524292,0.21386246383190155,0.3605812191963196,91848144.0,0.21386246383190155,0.10536052286624908,0.46245265007019043
93,0.8330000042915344,0.09153248369693756,0.2301023155450821,41333724.0,0.09153248369693756,0.045940250158309937,0.30254337191581726,0.7295454740524292,0.21271644532680511,0.3603352904319763,92435776.0,0.21271644532680511,0.10478284955024719,0.4612119197845459
94,0.8330000042915344,0.09408046305179596,0.23606553673744202,43153140.0,0.09408046305179596,0.04763441160321236,0.3067253828048706,0.7295454740524292,0.21217116713523865,0.3596267104148865,91770256.0,0.21217116713523865,0.10453826189041138,0.4606204032897949
95,0.8330000042915344,0.09222470968961716,0.233583465218544,41732912.0,0.09222470968961716,0.04610499367117882,0.3036852180957794,0.7295454740524292,0.2118358463048935,0.35882899165153503,90545992.0,0.2118358463048935,0.10451608896255493,0.46025627851486206
96,0.8330000042915344,0.0957789346575737,0.2378125935792923,42306656.0,0.0957789346575737,0.04854404181241989,0.3094817101955414,0.7295454740524292,0.2110549956560135,0.35847052931785583,90626408.0,0.2110549956560135,0.10409121215343475,0.4594072103500366
97,0.8330000042915344,0.09206412732601166,0.23376013338565826,42417548.0,0.09206412732601166,0.046692781150341034,0.3034207224845886,0.7295454740524292,0.21181827783584595,0.35826000571250916,88873248.0,0.21181827783584595,0.10450733453035355,0.46023720502853394
98,0.8330000042915344,0.09691868722438812,0.24238748848438263,42684620.0,0.09691868722438812,0.04919957369565964,0.31131765246391296,0.7295454740524292,0.21252770721912384,0.35872983932495117,89613832.0,0.21252770721912384,0.10485637933015823,0.4610072672367096
99,0.8330000042915344,0.09130308032035828,0.23318573832511902,40981508.0,0.09130308032035828,0.04622241109609604,0.3021639883518219,0.7295454740524292,0.21175020933151245,0.35944685339927673,91650184.0,0.21175020933151245,0.10439036786556244,0.4601632356643677
